,x0 (px),y0 (px),gratio,axon_area (um²),axon_perimeter (um),myelin_area (um²),axon_diam (um),myelin_thickness (um),axonmyelin_area (um²),axonmyelin_perimeter (um),solidity,eccentricity,orientation
0,22.561643835616437,5.465753424657534,0.6270388647296977,3.7011000000000003,7.330020920410531,5.712200000000001,2.170803279668453,0.6455941578538779,9.413300000000001,14.260803025278548,0.9605263157894737,0.8025948594409991,-1.3660617302704232
1,99.59215017064847,26.603412969283276,0.6964330811954205,49.517,27.048582233137676,52.575900000000004,7.940214262641221,1.7305226039957544,102.09290000000001,39.313191180703676,0.9721300597213006,0.3935398122649179,-0.8035438797463508
2,194.7097435897436,19.397435897435898,0.6919267178413872,32.955000000000005,22.160844866099616,35.8787,6.477623730716943,1.4420478006226818,68.83370000000001,32.73162697096763,0.9769539078156313,0.4881539265664721,-1.2253766829980697
3,254.69520547945206,6.986301369863014,0.702906703751897,4.934800000000001,8.217716446627536,5.053100000000001,2.5066277157486074,0.5297305364734879,9.987900000000002,15.054661248592318,0.9733333333333334,0.6963841986056258,1.2511409656371941
4,302.93203883495147,1.4368932038834952,0.3548476721293913,1.7407000000000001,7.809238815542512,12.0835,1.4887337154509863,1.3533413032401735,13.824200000000001,19.200803025278553,0.8879310344827587,0.9847548829252637,-1.5603281174389838
5,402.08235294117645,7.252941176470588,0.6679777134918385,2.873,6.873107499061544,3.5659000000000005,1.9125943668285033,0.47533319002325336,6.4389,9.688498551495556,0.9444444444444444,0.8814026557924582,0.7266028815234382
6,456.62666666666667,6.846060606060606,0.6114005255378848,13.9425,19.49696572237531,23.355800000000002,4.213329129378573,1.3389729130278456,37.298300000000005,27.665453813665604,0.8558091286307054,0.9588362637418618,-1.499739919773485
7,563.0588235294117,0.6470588235294118,0.5037175233040658,0.28730000000000006,1.9276955262170048,0.8450000000000001,0.6048154439185661,0.2979440783427616,1.1323,4.666934341759516,0.8947368421052632,0.9521360868285926,-1.4757074080846677
8,776.35,2.625,0.32879797461071464,0.676,3.030782104868019,5.577000000000001,0.9277445403994411,0.9469401618078951,6.253000000000001,10.714640328181789,0.9523809523809523,0.8619645686022581,1.2557101895253393
9,799.9545454545455,0.5454545454545454,0.47140452079103173,0.3718,2.2907716446627537,1.3013000000000001,0.6880337656921596,0.3857531292632834,1.6731000000000003,6.361553749530773,0.8461538461538461,0.9767714214208973,-1.5200038685051906
10,958.0395913154534,31.593018305661985,0.7695031609397353,79.39620000000001,35.50782104868019,54.68840000000001,10.054371265360254,1.5058422843732744,134.08460000000002,60.27631960017573,0.9666666666666667,0.7563363636113597,1.1312551647271283
11,701.7142857142857,5.444444444444445,0.6756639246921762,1.0647000000000002,3.6269343417595166,1.2675,1.16431015768116,0.27944942239988857,2.3322000000000003,5.370782104868019,0.9264705882352942,0.6920084954047894,0.39152210976604696
12,744.4873417721519,10.70253164556962,0.6075844620336114,2.6702000000000004,6.2008030252785495,4.563000000000001,1.8438558057374854,0.5954379293367259,7.233200000000001,11.051585130146567,0.9518072289156626,0.7717448999140442,0.8611755681388993
13,519.6172839506173,14.502057613168724,0.6739477780040791,4.1067,7.5008030252785485,4.934800000000001,2.2866597557056654,0.5531366959206513,9.041500000000001,11.280041840821063,0.9529411764705882,0.5017332722105438,-1.3065324836710563
14,666.3795339899111,46.45928417006966,0.7132584572139624,70.35470000000001,33.55399420598222,67.938,9.464585896803884,1.9024590135819508,138.29270000000002,45.61403604680328,0.9647740440324449,0.7196106935674162,0.3632820378127913
15,1102.4551971326164,29.731182795698924,0.6046007688944739,18.860400000000002,17.867018023401638,32.7353,4.90038846516509,1.6023878325424796,51.59570000000001,31.10550611469193,0.9562982005141388,0.8720436576505851,0.570332361081031
16,581.9720430107527,21.344086021505376,0.5897402544246539,7.858500000000001,10.163889603929563,14.736800000000002,3.163187152588553,1.100254176895417,22.5953,18.063931444750626,0.9748427672955975,0.4370604518943272,0.02876783163211214
17,839.7176113360324,24.719635627530366,0.6075111968635074,16.697200000000002,15.56621499812309,28.544100000000004,4.61080636400532,1.4894292324534422,45.2413,25.438561312727145,0.9610894941634242,0.6719910880017933,1.2915876613940052
18,374.08096828046746,34.101836393989984,0.6013366738788223,20.2462,19.490104602052654,35.743500000000004,5.077229802817384,1.683005052408158,55.989700000000006,30.079364338005693,0.9301242236024845,0.8689913697344336,0.5557577299334286
19,39.54545454545455,21.545454545454547,0.4532043588397725,1.6731000000000003,4.8061731573020285,6.472700000000001,1.4595400242187264,0.8804748981064467,8.145800000000001,14.696997102991109,0.9428571428571428,0.7873176857013539,0.32304753883632376
20,762.4516129032259,21.634408602150536,0.5722453920586816,1.5717,5.46541197284454,3.2279000000000004,1.4146202997484008,0.5287157923000414,4.799600000000001,9.599280656363574,0.8454545454545455,0.9170540873408125,-0.7366138403357022
21,723.7,29.474074074074075,0.5198752449100362,4.563000000000001,8.496194077712559,12.320100000000002,2.410351020624703,1.1130258699455324,16.883100000000002,17.92469262920811,0.9608540925266904,0.868221563076246,0.6233959711072824
22,1153.0,20.0,0.15944820103582014,0.05070000000000001,0.13,1.9435000000000002,0.25407330618951834,0.6696901351003632,1.9942000000000002,6.81002092041053,1.0,1.0,0.0
23,285.92356687898086,25.101910828025478,0.5913255653835451,2.6533,6.213868683519033,4.934800000000001,1.8380115571034388,0.6351394036469138,7.588100000000001,10.240041840821062,0.9401197604790419,0.8388585281481116,-1.5595339271337796
24,315.9193548387097,24.43548387096774,0.5581736189974618,1.0478,4.012314933988261,2.3153,1.1550326380555243,0.45713723565839776,3.3631,8.612335854398792,0.8493150684931506,0.8797093935759822,1.3101801505839163
25,324.0,22.0,0.2773500981126145,0.016900000000000002,0.0,0.20280000000000004,0.14668929172241663,0.19110323557212594,0.21970000000000003,1.5646194077712559,1.0,0.0,0.7853981633974483
26,498.1868131868132,30.642857142857142,0.6687110341354083,3.0758000000000005,6.644650788387051,3.8025,1.9789467379635093,0.49019919281628305,6.8783,9.643889603929564,0.9479166666666666,0.7914619148041935,-0.7486814833018745
27,884.4436090225564,28.518796992481203,0.5157518783291051,2.2477,5.370782104868019,6.202300000000001,1.6917034387566947,0.7941844199347569,8.450000000000001,11.73774782724333,0.9568345323741008,0.4660273687349433,-0.05855063705625571
28,327.1111111111111,27.11111111111111,0.32732683535398854,0.3042,1.8784671708797585,2.535,0.622349957426235,0.6394802841729713,2.8392000000000004,9.760031380615796,0.8571428571428571,0.610145120857686,-0.24641819849680044
29,788.7754491017964,38.58233532934132,0.6401686894250963,11.289200000000001,12.674671708797582,16.257800000000003,3.7912868354193674,1.0655189275028991,27.547000000000004,22.53395236516116,0.9529243937232525,0.6172270040602345,0.7390664614694257
30,261.0,29.24137931034483,0.6177207681213422,0.49010000000000004,2.29539105243401,0.7943000000000001,0.7899460113670449,0.2444307930340491,1.2844000000000002,4.286173157302029,0.9666666666666667,0.7292542899410867,-1.3937434269254723
31,424.7595818815331,45.048780487804876,0.654490801276247,4.850300000000001,8.204650788387053,6.472700000000001,2.4850741968458325,0.6559419879141078,11.323,12.459280656363575,0.959866220735786,0.735441142966478,-0.08545879840536946
32,540.7377450980392,41.845588235294116,0.5948609055606533,6.895200000000001,10.10080302527855,12.590500000000002,2.9629784523107645,1.00899083785065,19.4857,17.74084486609961,0.955503512880562,0.8015829267305328,-1.3330172975794672
33,16.534002229654405,65.59698996655518,0.7029073667135064,30.318600000000004,22.05314933988261,31.045300000000005,6.213118416786172,1.3130262953384024,61.36390000000001,34.583170260293144,0.9702541914548405,0.8093890395050225,0.2690025145154446
